Timestamp,Open,High,Low,Close,Volume,Signal,Pos
2019-01-02 03:45:00,139.33,139.44,139.02,139.17,3.226683,,0.0
2019-01-02 04:00:00,139.17,139.56,139.01,139.31,21.144713,,0.0
2019-01-02 04:15:00,139.31,139.8,139.31,139.54,980.69650191,,0.0
2019-01-02 04:30:00,139.54,139.76,139.35,139.41,1217.16833674,,0.0
2019-01-02 04:45:00,139.41,140.4,139.41,140.17,1332.75806107,,0.0
2019-01-02 05:00:00,140.17,140.18,139.8,139.8,224.83267232,,0.0
2019-01-02 05:15:00,139.8,139.8,139.58,139.58,152.01135205999998,,0.0
2019-01-02 05:30:00,139.58,139.87,139.57,139.87,64.58371600000001,,0.0
2019-01-02 05:45:00,139.87,139.91,139.59,139.72,441.70494,,0.0
2019-01-02 06:00:00,139.72,139.98,139.71,139.98,48.897194,,0.0
2019-01-02 06:15:00,139.98,140.07,139.64,139.95,240.907341,,0.0
2019-01-02 06:30:00,139.95,139.95,139.31,139.41,95.33179075,,0.0
2019-01-02 06:45:00,139.41,139.83,139.37,139.66,87.516623,,0.0
2019-01-02 07:00:00,139.66,143.59,139.66,143.29,1368.4737482599999,1.0,0.0
2019-01-02 07:15:00,143.29,143.57,142.31,142.97,111.71461,0.0,1.0
2019-01-02 07:30:00,142.97,144.69,142.97,143.65,1032.01574209,,0.0
2019-01-02 07:45:00,143.65,144.46,143.65,144.33,1066.933714,,0.0
2019-01-02 08:00:00,144.33,146.45,144.33,146.27,1633.04363201,,0.0
2019-01-02 08:15:00,146.27,147.01,145.24,145.7,913.2379397,,0.0
2019-01-02 08:30:00,145.7,145.7,145.1,145.55,33.55931468,,0.0
2019-01-02 08:45:00,145.55,145.66,145.45,145.53,240.10484499999998,,0.0
2019-01-02 09:00:00,145.53,145.53,144.62,144.94,388.143217,,0.0
2019-01-02 09:15:00,144.94,145.71,144.94,145.71,10.294563,,0.0
2019-01-02 09:30:00,145.71,146.34,145.71,145.82,319.01452567,,0.0
2019-01-02 09:45:00,145.82,146.08,145.0,145.18,453.749864,,0.0
2019-01-02 10:00:00,145.18,145.55,145.18,145.24,20.753659,,0.0
2019-01-02 10:15:00,145.24,146.16,145.24,146.16,45.572531,1.0,0.0
2019-01-02 10:30:00,146.16,148.87,146.16,148.87,3217.1340250000003,0.0,1.0
2019-01-02 10:45:00,148.87,149.88,148.08,148.94,1349.165221,,0.0
2019-01-02 11:00:00,148.94,149.12,147.69,148.75,804.07222705,,0.0
2019-01-02 11:15:00,148.75,150.0,148.26,149.35,1072.4028708600001,,0.0
2019-01-02 11:30:00,149.35,149.35,148.1,149.13,241.27291028999997,,0.0
2019-01-02 11:45:00,149.13,149.13,148.43,148.65,207.85819899999998,,0.0
2019-01-02 12:00:00,148.65,148.65,147.08,147.66,273.928044,,0.0
2019-01-02 12:15:00,147.66,147.91,147.26,147.37,229.644325,,0.0
2019-01-02 12:30:00,147.37,148.39,147.37,148.39,106.212571,,0.0
2019-01-02 12:45:00,148.39,148.8,148.39,148.48,116.109442,,0.0
2019-01-02 13:00:00,148.48,150.47,148.48,149.8,361.91458349,1.0,0.0
2019-01-02 13:15:00,149.8,150.45,149.41,150.06,671.01556651,0.0,1.0
2019-01-02 13:30:00,150.06,152.11,150.0,151.36,509.82388759,,0.0
2019-01-02 13:45:00,151.36,152.63,151.36,152.22,245.55894533,,0.0
2019-01-02 14:00:00,152.22,152.61,149.76,150.36,1007.5827316,,0.0
2019-01-02 14:15:00,150.36,151.46,150.3,151.19,79.24264301,,0.0
2019-01-02 14:30:00,151.19,151.3,149.48,150.28,939.3294709999999,,0.0
2019-01-02 14:45:00,150.28,151.56,150.28,151.06,457.69425492,,0.0
2019-01-02 15:00:00,151.06,151.12,150.18,150.28,192.08557000000002,,0.0
2019-01-02 15:15:00,150.28,150.9,149.53,149.53,192.70856909999998,,0.0
2019-01-02 15:30:00,149.53,149.69,148.73,148.82,179.25287500000002,,0.0
2019-01-02 15:45:00,148.82,149.31,147.49,148.9,552.66374378,,0.0
2019-01-02 16:00:00,148.9,149.52,148.46,149.4,304.651926,,0.0
2019-01-02 16:15:00,149.4,150.29,149.2,150.29,45.04644717,,0.0
2019-01-02 16:30:00,150.29,151.99,150.29,150.99,2537.0100999799997,,0.0
2019-01-02 16:45:00,150.99,153.57,150.72,150.72,1021.02473715,,0.0
2019-01-02 17:00:00,150.72,152.0,149.15,149.99,5483.59949734,,0.0
2019-01-02 17:15:00,149.99,149.99,149.0,149.95,668.04189712,,0.0
2019-01-02 17:30:00,149.95,151.21,149.38,150.51,608.97712815,,0.0
2019-01-02 17:45:00,150.51,150.89,149.9,150.13,190.61372248,,0.0
2019-01-02 18:00:00,150.13,150.29,148.45,148.9,179.70761532,,0.0
2019-01-02 18:15:00,148.9,149.62,148.9,149.62,24.050118949999998,,0.0
2019-01-02 18:30:00,149.62,149.62,149.21,149.21,79.64743700000001,,0.0
2019-01-02 18:45:00,149.21,150.2,149.21,149.71,67.766392,,0.0
2019-01-02 19:00:00,149.71,150.01,149.62,149.8,117.07599302000001,,0.0
2019-01-02 19:15:00,149.8,149.8,149.11,149.52,440.91692027,,0.0
2019-01-02 19:30:00,149.52,151.51,149.26,151.22,82.05883512,,0.0
2019-01-02 19:45:00,151.22,151.43,151.04,151.07,28.22920579,,0.0
2019-01-02 20:00:00,151.07,151.58,150.42,150.42,207.31809213,,0.0
2019-01-02 20:15:00,150.42,151.33,150.09,151.25,1132.6697749999998,,0.0
2019-01-02 20:30:00,151.25,151.78,151.18,151.5,317.34190867,,0.0
2019-01-02 20:45:00,151.5,152.25,151.28,151.93,68.7861555,,0.0
2019-01-02 21:00:00,151.93,152.41,151.54,151.74,565.42017545,,0.0
2019-01-02 21:15:00,151.74,152.29,151.33,151.79,247.682324,,0.0
2019-01-02 21:30:00,151.79,154.8,151.79,154.8,465.554461,,0.0
2019-01-02 21:45:00,154.8,155.99,154.0,154.76,3334.3310842299998,,0.0
2019-01-02 22:00:00,154.76,155.22,153.66,154.23,580.37298654,,0.0
2019-01-02 22:15:00,154.23,154.35,153.52,154.35,211.5337597,,0.0
2019-01-02 22:30:00,154.35,154.48,153.97,154.0,70.67982218,,0.0
2019-01-02 22:45:00,154.0,155.27,153.95,154.87,246.27049057,,0.0
2019-01-02 23:00:00,154.87,156.83,154.87,155.42,1730.41779857,,0.0
2019-01-02 23:15:00,155.42,155.42,153.99,154.96,228.182161,,0.0
2019-01-02 23:30:00,154.96,155.45,154.11,154.25,57.208031,,0.0
2019-01-02 23:45:00,154.25,154.66,152.6,153.57,216.97049317,,0.0
2019-01-03 00:00:00,153.57,154.21,153.45,153.86,31.017356,,0.0
2019-01-03 00:15:00,153.86,153.86,151.6,151.6,323.66381083,,0.0
2019-01-03 00:30:00,151.6,152.99,151.6,152.36,44.574870000000004,,0.0
2019-01-03 00:45:00,152.36,152.5,150.56,150.71,1080.60299117,,0.0
2019-01-03 01:00:00,150.71,151.9,150.7,150.82,441.952477,,0.0
2019-01-03 01:15:00,150.82,151.48,150.82,151.11,48.259458,,0.0
2019-01-03 01:30:00,151.11,152.26,150.8,152.26,79.33734017,,0.0
2019-01-03 01:45:00,152.26,152.75,151.98,152.27,548.814318,,0.0
2019-01-03 02:00:00,152.27,153.43,152.16,153.36,86.63325381,,0.0
2019-01-03 02:15:00,153.36,153.36,152.62,152.62,83.15283396,,0.0
2019-01-03 02:30:00,152.62,152.62,151.58,151.91,64.258128,,0.0
2019-01-03 02:45:00,151.91,152.13,151.48,152.13,25.257966,,0.0
2019-01-03 03:00:00,152.13,152.18,151.7,151.98,23.620077000000002,,0.0
2019-01-03 03:15:00,151.98,152.64,151.98,152.38,227.349978,,0.0
2019-01-03 03:30:00,152.38,152.55,151.86,151.96,80.568151,,0.0
2019-01-03 03:45:00,151.96,152.78,151.85,152.7,45.72188338,,0.0
2019-01-03 04:00:00,152.7,154.39,152.37,153.94,125.521801,,0.0
2019-01-03 04:15:00,153.94,154.35,153.76,153.98,74.94096499999999,,0.0
2019-01-03 04:30:00,153.98,154.01,153.16,153.16,314.013783,,0.0
2019-01-03 04:45:00,153.16,153.44,153.0,153.27,38.51897438,,0.0
2019-01-03 05:00:00,153.27,154.25,153.22,154.0,345.151042,,0.0
2019-01-03 05:15:00,154.0,154.0,151.92,152.45,71.025766,,0.0
2019-01-03 05:30:00,152.45,152.54,151.69,151.69,431.10928465,,0.0
2019-01-03 05:45:00,151.69,152.93,151.69,152.93,232.83295098,,0.0
2019-01-03 06:00:00,152.93,153.34,152.9,153.0,105.53200140999999,,0.0
2019-01-03 06:15:00,153.0,153.35,152.68,152.68,61.896555,,0.0
2019-01-03 06:30:00,152.68,153.04,152.35,152.35,16.659061,,0.0
2019-01-03 06:45:00,152.35,153.06,152.35,153.06,8.961052859999999,,0.0
2019-01-03 07:00:00,153.06,153.06,152.74,152.78,7.214581900000001,,0.0
2019-01-03 07:15:00,152.78,152.78,152.42,152.42,20.0,,0.0
2019-01-03 07:30:00,152.42,152.97,152.42,152.97,35.3429866,,0.0
2019-01-03 07:45:00,152.97,153.05,152.65,152.65,1.36350627,,0.0
2019-01-03 08:00:00,152.65,152.65,152.19,152.19,26.993649,,0.0
2019-01-03 08:15:00,152.19,152.19,150.97,151.56,276.079809,,0.0
2019-01-03 08:30:00,151.56,151.56,150.78,150.78,20.174812,,0.0
2019-01-03 08:45:00,150.78,150.78,148.66,149.23,1046.7087999999999,,0.0
2019-01-03 09:00:00,149.23,149.75,149.0,149.75,100.444446,,0.0
2019-01-03 09:15:00,149.75,149.75,148.63,149.28,518.3270533,,0.0
2019-01-03 09:30:00,149.28,149.28,147.27,147.97,358.801259,,0.0
2019-01-03 09:45:00,147.97,148.11,147.83,147.83,13.4118,,0.0
2019-01-03 10:00:00,147.83,149.49,147.83,149.16,240.188053,,0.0
2019-01-03 10:15:00,149.16,149.76,149.02,149.36,246.143739,,0.0
2019-01-03 10:30:00,149.36,149.48,149.01,149.18,98.100966,,0.0
2019-01-03 10:45:00,149.18,149.4,149.18,149.4,4.93,,0.0
2019-01-03 11:00:00,149.4,149.4,148.0,148.07,424.5129367,,0.0
2019-01-03 11:15:00,148.07,148.21,146.67,147.69,14.87663089,,0.0
2019-01-03 11:30:00,147.69,147.69,146.12,146.48,897.64731,-1.0,0.0
2019-01-03 11:45:00,146.48,148.21,146.26,147.61,187.54726200000002,0.0,-1.0
2019-01-03 12:00:00,147.61,148.51,147.61,148.23,126.37399699000001,,0.0
2019-01-03 12:15:00,148.23,148.44,147.84,148.24,78.739545,,0.0
2019-01-03 12:30:00,148.24,148.24,147.48,147.98,37.799571,,0.0
2019-01-03 12:45:00,147.98,150.01,147.98,149.52,793.70179089,,0.0
2019-01-03 13:00:00,149.52,150.07,149.21,149.53,66.3569485,,0.0
2019-01-03 13:15:00,149.53,149.53,148.86,149.22,101.780217,,0.0
2019-01-03 13:30:00,149.22,149.77,149.22,149.34,10.682103170000001,,0.0
2019-01-03 13:45:00,149.34,149.45,148.51,149.45,103.075194,,0.0
2019-01-03 14:00:00,149.45,149.45,149.23,149.23,3.123416,,0.0
2019-01-03 14:15:00,149.23,149.23,148.56,148.85,173.84547122,,0.0
2019-01-03 14:30:00,148.85,149.72,148.85,149.59,219.94690247,,0.0
2019-01-03 14:45:00,149.59,149.59,147.94,148.03,171.11859155,,0.0
2019-01-03 15:00:00,148.03,149.04,147.55,148.86,1103.51201585,,0.0
2019-01-03 15:15:00,148.86,149.47,148.86,149.27,148.40783454,,0.0
2019-01-03 15:30:00,149.27,149.27,148.49,148.5,44.861396,,0.0
2019-01-03 15:45:00,148.5,149.3,148.5,149.16,50.929544969999995,,0.0
2019-01-03 16:00:00,149.16,149.44,148.15,148.29,55.680099000000006,,0.0
2019-01-03 16:15:00,148.29,148.29,145.75,146.54,1305.0237483399999,-1.0,0.0
2019-01-03 16:30:00,146.54,147.11,146.5,146.68,110.220809,0.0,-1.0
2019-01-03 16:45:00,146.68,146.68,144.78,145.34,445.371607,-1.0,0.0
2019-01-03 17:00:00,145.34,145.72,144.48,144.97,550.39176547,0.0,-1.0
2019-01-03 17:15:00,144.97,146.44,144.95,146.32,1131.37113131,,0.0
2019-01-03 17:30:00,146.32,146.56,146.11,146.36,122.279121,,0.0
2019-01-03 17:45:00,146.36,146.36,146.0,146.02,127.995215,,0.0
2019-01-03 18:00:00,146.02,146.08,144.94,145.42,247.9253814,-1.0,0.0
2019-01-03 18:15:00,145.42,145.99,144.62,144.64,681.01500557,0.0,-1.0
2019-01-03 18:30:00,144.64,145.6,144.64,145.43,570.03403786,,0.0
2019-01-03 18:45:00,145.43,145.56,145.23,145.48,122.97096396,,0.0
2019-01-03 19:00:00,145.48,146.51,145.48,146.51,319.34660333,,0.0
2019-01-03 19:15:00,146.51,146.51,145.51,146.23,348.95612100000005,,0.0
2019-01-03 19:30:00,146.23,146.23,145.9,145.95,43.491911,,0.0
2019-01-03 19:45:00,145.95,146.37,145.95,146.37,72.19217026999999,,0.0
2019-01-03 20:00:00,146.37,147.37,146.37,146.98,250.78581725000004,,0.0
2019-01-03 20:15:00,146.98,147.86,146.98,147.81,46.020292,,0.0
2019-01-03 20:30:00,147.81,147.81,147.2,147.24,207.42186716,,0.0
2019-01-03 20:45:00,147.24,148.72,147.24,148.62,113.47824818000001,,0.0
2019-01-03 21:00:00,148.62,148.62,148.12,148.42,116.09009907,,0.0
2019-01-03 21:15:00,148.42,148.47,147.97,147.97,16.56201517,,0.0
2019-01-03 21:30:00,147.97,148.0,147.22,147.22,324.007272,,0.0
2019-01-03 21:45:00,147.22,148.19,147.03,148.19,22.745292,,0.0
2019-01-03 22:00:00,148.19,148.19,146.84,147.64,274.61346778,,0.0
2019-01-03 22:15:00,147.64,148.0,147.36,147.85,152.19404556,,0.0
2019-01-03 22:30:00,147.85,148.0,147.78,148.0,132.79309846,,0.0
2019-01-03 22:45:00,148.0,148.63,148.0,148.63,70.572984,,0.0
2019-01-03 23:00:00,148.63,148.91,147.55,147.75,44.46175273,,0.0
2019-01-03 23:15:00,147.75,147.75,146.71,147.52,46.86527400000001,,0.0
2019-01-03 23:30:00,147.52,147.52,146.47,146.71,7.317399,,0.0
2019-01-03 23:45:00,146.71,147.35,146.68,147.07,34.436098,,0.0
2019-01-04 00:00:00,147.07,147.16,145.11,145.92,123.36725299999999,,0.0
2019-01-04 00:15:00,145.92,146.01,145.27,145.94,133.261628,,0.0
2019-01-04 00:30:00,145.94,146.56,145.47,146.56,73.04437899999999,,0.0
2019-01-04 00:45:00,146.56,146.82,146.0,146.82,724.13623452,,0.0
2019-01-04 01:00:00,146.82,147.91,146.8,147.77,111.86919593,,0.0
2019-01-04 01:15:00,147.77,148.08,147.77,147.81,20.968032309999998,,0.0
2019-01-04 01:30:00,147.81,148.43,147.75,148.33,35.10049956,,0.0
2019-01-04 01:45:00,148.33,148.82,148.22,148.4,26.033453480000002,,0.0
2019-01-04 02:00:00,148.4,148.4,147.75,147.75,40.515362120000006,,0.0
2019-01-04 02:15:00,147.75,147.75,146.98,147.4,22.180099,,0.0
2019-01-04 02:30:00,147.4,147.87,147.31,147.87,29.151196,,0.0
2019-01-04 02:45:00,147.87,147.87,147.35,147.58,3.540693,,0.0
2019-01-04 03:00:00,147.58,147.63,147.19,147.23,19.134455000000003,,0.0
2019-01-04 03:15:00,147.23,147.68,147.23,147.64,12.098614,,0.0
2019-01-04 03:30:00,147.64,149.17,147.64,148.84,153.51069075,,0.0
2019-01-04 03:45:00,148.84,151.52,148.84,151.52,623.94079964,,0.0
2019-01-04 04:00:00,151.52,152.42,151.41,151.41,96.520642,,0.0
2019-01-04 04:15:00,151.41,152.04,150.72,150.85,1281.741061,,0.0
2019-01-04 04:30:00,150.85,150.96,150.43,150.8,432.925532,,0.0
2019-01-04 04:45:00,150.8,152.27,150.8,152.27,102.35080138000001,,0.0
2019-01-04 05:00:00,152.27,152.27,151.61,152.08,55.146904279999994,,0.0
2019-01-04 05:15:00,152.08,152.08,151.11,151.11,76.65001766,,0.0
2019-01-04 05:30:00,151.11,154.0,151.11,153.47,73.27471866,1.0,0.0
2019-01-04 05:45:00,153.47,154.46,153.12,153.55,138.256466,0.0,1.0
2019-01-04 06:00:00,153.55,154.04,153.39,154.0,76.31236489,,0.0
2019-01-04 06:15:00,154.0,155.0,153.9,154.28,323.22998665,,0.0
2019-01-04 06:30:00,154.28,155.31,154.01,154.4,496.891161,,0.0
2019-01-04 06:45:00,154.4,154.52,154.0,154.03,99.22238803,,0.0
2019-01-04 07:00:00,154.03,155.0,153.83,155.0,150.027302,,0.0
2019-01-04 07:15:00,155.0,155.46,154.4,154.58,516.01749278,,0.0
2019-01-04 07:30:00,154.58,154.66,153.64,153.64,700.64,,0.0
2019-01-04 07:45:00,153.64,155.3,153.64,153.99,265.94996499999996,1.0,0.0
2019-01-04 08:00:00,153.99,154.33,152.92,154.03,234.677421,0.0,1.0
2019-01-04 08:15:00,154.03,154.07,152.23,152.63,772.53325469,,0.0
2019-01-04 08:30:00,152.63,153.39,152.48,153.39,2125.7042659999997,,0.0
2019-01-04 08:45:00,153.39,153.51,151.73,151.76,448.425996,,0.0
2019-01-04 09:00:00,151.76,152.04,150.64,151.36,899.50290064,,0.0
2019-01-04 09:15:00,151.36,151.75,151.11,151.64,232.66008116,,0.0
2019-01-04 09:30:00,151.64,151.86,151.64,151.71,34.34721295,,0.0
2019-01-04 09:45:00,151.71,151.71,150.0,150.57,748.717728,,0.0
2019-01-04 10:00:00,150.57,151.7,150.35,151.51,119.130396,,0.0
2019-01-04 10:15:00,151.51,151.56,151.3,151.5,0.107909,,0.0
2019-01-04 10:30:00,151.5,151.69,151.5,151.5,3.688651,,0.0
2019-01-04 10:45:00,151.5,152.64,151.5,152.64,152.56424342,,0.0
2019-01-04 11:00:00,152.64,152.64,151.84,151.84,54.045044000000004,,0.0
2019-01-04 11:15:00,151.84,152.74,151.84,152.61,135.21731417,,0.0
2019-01-04 11:30:00,152.61,152.61,152.0,152.13,180.67595799999998,,0.0
2019-01-04 11:45:00,152.13,152.13,150.7,150.7,492.188496,,0.0
2019-01-04 12:00:00,150.7,150.95,149.94,150.49,96.11754977,,0.0
2019-01-04 12:15:00,150.49,150.49,149.78,150.01,58.986971999999994,,0.0
2019-01-04 12:30:00,150.01,151.09,150.01,150.86,66.539104,,0.0
2019-01-04 12:45:00,150.86,151.16,150.77,151.11,62.29528779,,0.0
2019-01-04 13:00:00,151.11,151.11,149.87,150.25,284.287381,,0.0
2019-01-04 13:15:00,150.25,150.66,149.0,150.63,3786.606573,,0.0
2019-01-04 13:30:00,150.63,151.58,150.63,151.4,653.6701449999999,,0.0
2019-01-04 13:45:00,151.4,151.4,150.77,150.8,151.79497853,,0.0
2019-01-04 14:00:00,150.8,151.48,150.8,151.48,104.954242,,0.0
2019-01-04 14:15:00,151.48,151.48,150.8,150.8,117.88128999999999,,0.0
2019-01-04 14:30:00,150.8,150.8,146.22,146.61,2446.801327,,0.0
