,Timestamp,Open,High,Low,Close,Volume,Signal,Pos,Equity_Curve
40,2019-01-01 10:15:00,133.8,133.8,133.8,133.8,0.022681,,0.0,1.0
41,2019-01-01 10:30:00,133.8,133.82,133.8,133.82,0.356978,,0.0,1.0
42,2019-01-01 10:45:00,133.82,133.82,133.75,133.79,6.736700999999999,,0.0,1.0
43,2019-01-01 11:00:00,133.79,134.31,133.79,134.31,51.96182642,,0.0,1.0
44,2019-01-01 11:15:00,134.31,134.7,134.31,134.7,33.902041,,0.0,1.0
45,2019-01-01 11:30:00,134.7,134.7,134.31,134.31,145.859302,,0.0,1.0
46,2019-01-01 11:45:00,134.31,134.31,133.51,133.98,45.0,,0.0,1.0
47,2019-01-01 12:00:00,133.98,134.0,133.23,134.0,49.21320729,,0.0,1.0
48,2019-01-01 12:15:00,134.0,134.0,133.59,133.59,3.8,,0.0,1.0
49,2019-01-01 12:30:00,133.59,134.07,133.59,134.07,61.56440614,,0.0,1.0
50,2019-01-01 12:45:00,134.07,134.28,134.07,134.28,0.007483,,0.0,1.0
51,2019-01-01 13:00:00,134.28,134.42,134.28,134.42,8.64,,0.0,1.0
52,2019-01-01 13:15:00,134.42,134.43,133.85,133.85,27.304358,,0.0,1.0
53,2019-01-01 13:30:00,133.85,134.18,133.85,134.18,5.543961,,0.0,1.0
54,2019-01-01 13:45:00,134.18,135.26,134.15,134.4,37.814797,,0.0,1.0
55,2019-01-01 14:00:00,134.4,134.4,131.01,133.92,269.487111,,0.0,1.0
56,2019-01-01 14:15:00,133.92,134.08,133.58,134.08,38.906659000000005,,0.0,1.0
57,2019-01-01 14:30:00,134.08,134.08,133.44,133.77,39.07717745,,0.0,1.0
58,2019-01-01 14:45:00,133.77,133.9,133.42,133.46,60.976788,,0.0,1.0
59,2019-01-01 15:00:00,133.46,133.46,132.5,132.5,31.436152,,0.0,1.0
60,2019-01-01 15:15:00,132.5,133.09,132.5,133.0,482.893916,,0.0,1.0
61,2019-01-01 15:30:00,133.0,134.18,132.65,132.65,162.97863371,,0.0,1.0
62,2019-01-01 15:45:00,132.65,133.68,131.05,131.05,238.99227958,,0.0,1.0
63,2019-01-01 16:00:00,131.05,133.03,131.05,133.03,290.829527,,0.0,1.0
64,2019-01-01 16:15:00,133.03,133.2,133.02,133.14,71.63107074,,0.0,1.0
65,2019-01-01 16:30:00,133.14,133.14,133.08,133.1,4.20650416,,0.0,1.0
66,2019-01-01 16:45:00,133.1,133.32,133.1,133.25,11.68240888,,0.0,1.0
67,2019-01-01 17:00:00,133.25,133.39,133.25,133.26,4.26,,0.0,1.0
68,2019-01-01 17:30:00,133.26,133.42,132.86,132.89,37.043703,,0.0,1.0
69,2019-01-01 17:45:00,132.89,133.09,132.71,132.71,4.182408,,0.0,1.0
70,2019-01-01 18:00:00,132.71,132.71,129.77,131.78,3645.721661,,0.0,1.0
71,2019-01-01 18:15:00,131.78,132.23,131.35,132.11,537.479646,,0.0,1.0
72,2019-01-01 18:30:00,132.11,132.11,130.74,131.73,321.27342,,0.0,1.0
73,2019-01-01 18:45:00,131.73,131.73,131.64,131.73,35.618947,,0.0,1.0
74,2019-01-01 19:00:00,131.73,133.19,131.73,132.99,47.256052,,0.0,1.0
75,2019-01-01 19:15:00,132.99,133.45,132.89,133.24,51.57502914,,0.0,1.0
76,2019-01-01 19:30:00,133.24,134.41,133.22,134.41,376.444671,,0.0,1.0
77,2019-01-01 19:45:00,134.41,136.45,134.27,135.51,144.74528025,,0.0,1.0
78,2019-01-01 20:00:00,135.51,139.88,135.51,139.0,1096.35204183,,0.0,1.0
79,2019-01-01 20:15:00,139.0,140.87,137.37,138.0,275.91663687,,0.0,1.0
80,2019-01-01 20:30:00,138.0,138.73,137.73,137.73,303.07763427,,0.0,1.0
81,2019-01-01 20:45:00,137.73,138.2,137.21,138.2,96.85958745,,0.0,1.0
82,2019-01-01 21:00:00,138.2,138.97,138.11,138.36,34.8866716,,0.0,1.0
83,2019-01-01 21:15:00,138.36,138.47,138.05,138.47,78.30345200000001,,0.0,1.0
84,2019-01-01 21:30:00,138.47,138.47,138.15,138.35,104.060172,,0.0,1.0
85,2019-01-01 21:45:00,138.35,138.35,137.82,137.83,20.09947858,,0.0,1.0
86,2019-01-01 22:00:00,137.83,137.94,137.66,137.66,47.468891,,0.0,1.0
87,2019-01-01 22:15:00,137.66,137.66,136.97,137.2,97.719975,,0.0,1.0
88,2019-01-01 22:30:00,137.2,137.24,136.2,137.24,19.763109,,0.0,1.0
89,2019-01-01 22:45:00,137.24,138.18,137.24,138.13,28.70956698,,0.0,1.0
90,2019-01-01 23:00:00,138.13,139.14,137.54,139.14,1015.786008,,0.0,1.0
91,2019-01-01 23:15:00,139.14,140.92,138.22,139.54,1515.69165492,,0.0,1.0
92,2019-01-01 23:30:00,139.54,139.77,138.64,138.64,92.97862773,,0.0,1.0
93,2019-01-01 23:45:00,138.64,139.49,138.28,139.48,503.26003028,,0.0,1.0
94,2019-01-02 00:00:00,139.48,140.62,139.33,140.23,543.916442,,0.0,1.0
95,2019-01-02 00:15:00,140.23,140.23,139.48,139.69,53.13544,,0.0,1.0
96,2019-01-02 00:30:00,139.69,139.69,139.0,139.55,109.632108,,0.0,1.0
97,2019-01-02 00:45:00,139.55,140.44,139.55,139.91,2379.93996164,,0.0,1.0
98,2019-01-02 01:00:00,139.91,139.98,139.12,139.12,210.244708,,0.0,1.0
99,2019-01-02 01:15:00,139.12,139.55,139.12,139.51,83.515456,,0.0,1.0
100,2019-01-02 01:30:00,139.51,139.74,139.3,139.53,17.676797,,0.0,1.0
101,2019-01-02 01:45:00,139.53,139.74,138.78,139.07,81.320471,,0.0,1.0
102,2019-01-02 02:00:00,139.07,139.19,138.84,139.19,170.99385,,0.0,1.0
103,2019-01-02 02:15:00,139.19,139.29,139.0,139.29,8.21271573,,0.0,1.0
104,2019-01-02 02:30:00,139.29,139.29,139.05,139.05,12.131935,,0.0,1.0
105,2019-01-02 02:45:00,139.05,139.15,138.81,139.15,28.766162,,0.0,1.0
106,2019-01-02 03:00:00,139.15,139.72,139.15,139.72,144.78101609,,0.0,1.0
107,2019-01-02 03:15:00,139.72,139.8,139.52,139.74,29.24719492,,0.0,1.0
108,2019-01-02 03:30:00,139.74,139.74,139.33,139.33,10.28307657,,0.0,1.0
109,2019-01-02 03:45:00,139.33,139.44,139.02,139.17,3.226683,,0.0,1.0
110,2019-01-02 04:00:00,139.17,139.56,139.01,139.31,21.144713,,0.0,1.0
111,2019-01-02 04:15:00,139.31,139.8,139.31,139.54,980.69650191,,0.0,1.0
112,2019-01-02 04:30:00,139.54,139.76,139.35,139.41,1217.16833674,,0.0,1.0
113,2019-01-02 04:45:00,139.41,140.4,139.41,140.17,1332.75806107,,0.0,1.0
114,2019-01-02 05:00:00,140.17,140.18,139.8,139.8,224.83267232,,0.0,1.0
115,2019-01-02 05:15:00,139.8,139.8,139.58,139.58,152.01135205999998,,0.0,1.0
116,2019-01-02 05:30:00,139.58,139.87,139.57,139.87,64.58371600000001,,0.0,1.0
117,2019-01-02 05:45:00,139.87,139.91,139.59,139.72,441.70494,,0.0,1.0
118,2019-01-02 06:00:00,139.72,139.98,139.71,139.98,48.897194,,0.0,1.0
119,2019-01-02 06:15:00,139.98,140.07,139.64,139.95,240.907341,,0.0,1.0
120,2019-01-02 06:30:00,139.95,139.95,139.31,139.41,95.33179075,,0.0,1.0
121,2019-01-02 06:45:00,139.41,139.83,139.37,139.66,87.516623,,0.0,1.0
122,2019-01-02 07:00:00,139.66,143.59,139.66,143.29,1368.47374826,,0.0,1.0
123,2019-01-02 07:15:00,143.29,143.57,142.31,142.97,111.71461,,0.0,1.0
124,2019-01-02 07:30:00,142.97,144.69,142.97,143.65,1032.01574209,,0.0,1.0
125,2019-01-02 07:45:00,143.65,144.46,143.65,144.33,1066.933714,,0.0,1.0
126,2019-01-02 08:00:00,144.33,146.45,144.33,146.27,1633.04363201,,0.0,1.0
127,2019-01-02 08:15:00,146.27,147.01,145.24,145.7,913.2379397,,0.0,1.0
128,2019-01-02 08:30:00,145.7,145.7,145.1,145.55,33.55931468,,0.0,1.0
129,2019-01-02 08:45:00,145.55,145.66,145.45,145.53,240.104845,,0.0,1.0
130,2019-01-02 09:00:00,145.53,145.53,144.62,144.94,388.143217,,0.0,1.0
131,2019-01-02 09:15:00,144.94,145.71,144.94,145.71,10.294563,,0.0,1.0
132,2019-01-02 09:30:00,145.71,146.34,145.71,145.82,319.01452567,,0.0,1.0
133,2019-01-02 09:45:00,145.82,146.08,145.0,145.18,453.749864,,0.0,1.0
134,2019-01-02 10:00:00,145.18,145.55,145.18,145.24,20.753659,,0.0,1.0
135,2019-01-02 10:15:00,145.24,146.16,145.24,146.16,45.572531,,0.0,1.0
136,2019-01-02 10:30:00,146.16,148.87,146.16,148.87,3217.1340250000003,,0.0,1.0
137,2019-01-02 10:45:00,148.87,149.88,148.08,148.94,1349.165221,,0.0,1.0
138,2019-01-02 11:00:00,148.94,149.12,147.69,148.75,804.07222705,,0.0,1.0
139,2019-01-02 11:15:00,148.75,150.0,148.26,149.35,1072.40287086,,0.0,1.0
140,2019-01-02 11:30:00,149.35,149.35,148.1,149.13,241.27291029,,0.0,1.0
141,2019-01-02 11:45:00,149.13,149.13,148.43,148.65,207.858199,,0.0,1.0
142,2019-01-02 12:00:00,148.65,148.65,147.08,147.66,273.928044,,0.0,1.0
143,2019-01-02 12:15:00,147.66,147.91,147.26,147.37,229.644325,,0.0,1.0
144,2019-01-02 12:30:00,147.37,148.39,147.37,148.39,106.212571,,0.0,1.0
145,2019-01-02 12:45:00,148.39,148.8,148.39,148.48,116.109442,,0.0,1.0
146,2019-01-02 13:00:00,148.48,150.47,148.48,149.8,361.91458349,,0.0,1.0
147,2019-01-02 13:15:00,149.8,150.45,149.41,150.06,671.01556651,,0.0,1.0
148,2019-01-02 13:30:00,150.06,152.11,150.0,151.36,509.82388759,,0.0,1.0
149,2019-01-02 13:45:00,151.36,152.63,151.36,152.22,245.55894533,,0.0,1.0
150,2019-01-02 14:00:00,152.22,152.61,149.76,150.36,1007.5827316,,0.0,1.0
151,2019-01-02 14:15:00,150.36,151.46,150.3,151.19,79.24264301,,0.0,1.0
152,2019-01-02 14:30:00,151.19,151.3,149.48,150.28,939.329471,,0.0,1.0
153,2019-01-02 14:45:00,150.28,151.56,150.28,151.06,457.69425492,,0.0,1.0
154,2019-01-02 15:00:00,151.06,151.12,150.18,150.28,192.08557,,0.0,1.0
155,2019-01-02 15:15:00,150.28,150.9,149.53,149.53,192.7085691,,0.0,1.0
156,2019-01-02 15:30:00,149.53,149.69,148.73,148.82,179.25287500000002,,0.0,1.0
157,2019-01-02 15:45:00,148.82,149.31,147.49,148.9,552.66374378,,0.0,1.0
158,2019-01-02 16:00:00,148.9,149.52,148.46,149.4,304.651926,,0.0,1.0
159,2019-01-02 16:15:00,149.4,150.29,149.2,150.29,45.04644717,,0.0,1.0
160,2019-01-02 16:30:00,150.29,151.99,150.29,150.99,2537.01009998,,0.0,1.0
161,2019-01-02 16:45:00,150.99,153.57,150.72,150.72,1021.02473715,,0.0,1.0
162,2019-01-02 17:00:00,150.72,152.0,149.15,149.99,5483.59949734,,0.0,1.0
163,2019-01-02 17:15:00,149.99,149.99,149.0,149.95,668.04189712,,0.0,1.0
164,2019-01-02 17:30:00,149.95,151.21,149.38,150.51,608.97712815,,0.0,1.0
165,2019-01-02 17:45:00,150.51,150.89,149.9,150.13,190.61372248,,0.0,1.0
166,2019-01-02 18:00:00,150.13,150.29,148.45,148.9,179.70761532,,0.0,1.0
167,2019-01-02 18:15:00,148.9,149.62,148.9,149.62,24.05011895,,0.0,1.0
168,2019-01-02 18:30:00,149.62,149.62,149.21,149.21,79.64743700000001,,0.0,1.0
169,2019-01-02 18:45:00,149.21,150.2,149.21,149.71,67.766392,,0.0,1.0
170,2019-01-02 19:00:00,149.71,150.01,149.62,149.8,117.07599302,,0.0,1.0
171,2019-01-02 19:15:00,149.8,149.8,149.11,149.52,440.91692027,,0.0,1.0
172,2019-01-02 19:30:00,149.52,151.51,149.26,151.22,82.05883512,,0.0,1.0
173,2019-01-02 19:45:00,151.22,151.43,151.04,151.07,28.22920579,,0.0,1.0
174,2019-01-02 20:00:00,151.07,151.58,150.42,150.42,207.31809213,,0.0,1.0
175,2019-01-02 20:15:00,150.42,151.33,150.09,151.25,1132.6697749999998,,0.0,1.0
176,2019-01-02 20:30:00,151.25,151.78,151.18,151.5,317.34190867,,0.0,1.0
177,2019-01-02 20:45:00,151.5,152.25,151.28,151.93,68.7861555,,0.0,1.0
178,2019-01-02 21:00:00,151.93,152.41,151.54,151.74,565.42017545,,0.0,1.0
179,2019-01-02 21:15:00,151.74,152.29,151.33,151.79,247.682324,,0.0,1.0
180,2019-01-02 21:30:00,151.79,154.8,151.79,154.8,465.554461,,0.0,1.0
181,2019-01-02 21:45:00,154.8,155.99,154.0,154.76,3334.33108423,,0.0,1.0
182,2019-01-02 22:00:00,154.76,155.22,153.66,154.23,580.37298654,,0.0,1.0
183,2019-01-02 22:15:00,154.23,154.35,153.52,154.35,211.5337597,,0.0,1.0
184,2019-01-02 22:30:00,154.35,154.48,153.97,154.0,70.67982218,,0.0,1.0
185,2019-01-02 22:45:00,154.0,155.27,153.95,154.87,246.27049057,,0.0,1.0
186,2019-01-02 23:00:00,154.87,156.83,154.87,155.42,1730.41779857,,0.0,1.0
187,2019-01-02 23:15:00,155.42,155.42,153.99,154.96,228.182161,,0.0,1.0
188,2019-01-02 23:30:00,154.96,155.45,154.11,154.25,57.208031,,0.0,1.0
189,2019-01-02 23:45:00,154.25,154.66,152.6,153.57,216.97049317,,0.0,1.0
190,2019-01-03 00:00:00,153.57,154.21,153.45,153.86,31.017356,,0.0,1.0
191,2019-01-03 00:15:00,153.86,153.86,151.6,151.6,323.66381083,,0.0,1.0
192,2019-01-03 00:30:00,151.6,152.99,151.6,152.36,44.57487,,0.0,1.0
193,2019-01-03 00:45:00,152.36,152.5,150.56,150.71,1080.60299117,,0.0,1.0
194,2019-01-03 01:00:00,150.71,151.9,150.7,150.82,441.952477,,0.0,1.0
195,2019-01-03 01:15:00,150.82,151.48,150.82,151.11,48.259458,,0.0,1.0
196,2019-01-03 01:30:00,151.11,152.26,150.8,152.26,79.33734017,,0.0,1.0
197,2019-01-03 01:45:00,152.26,152.75,151.98,152.27,548.814318,,0.0,1.0
198,2019-01-03 02:00:00,152.27,153.43,152.16,153.36,86.63325381,,0.0,1.0
199,2019-01-03 02:15:00,153.36,153.36,152.62,152.62,83.15283396,,0.0,1.0
200,2019-01-03 02:30:00,152.62,152.62,151.58,151.91,64.258128,,0.0,1.0
201,2019-01-03 02:45:00,151.91,152.13,151.48,152.13,25.257966,,0.0,1.0
202,2019-01-03 03:00:00,152.13,152.18,151.7,151.98,23.620077,,0.0,1.0
203,2019-01-03 03:15:00,151.98,152.64,151.98,152.38,227.349978,,0.0,1.0
204,2019-01-03 03:30:00,152.38,152.55,151.86,151.96,80.568151,,0.0,1.0
205,2019-01-03 03:45:00,151.96,152.78,151.85,152.7,45.72188338,,0.0,1.0
206,2019-01-03 04:00:00,152.7,154.39,152.37,153.94,125.521801,,0.0,1.0
207,2019-01-03 04:15:00,153.94,154.35,153.76,153.98,74.94096499999999,,0.0,1.0
208,2019-01-03 04:30:00,153.98,154.01,153.16,153.16,314.013783,,0.0,1.0
209,2019-01-03 04:45:00,153.16,153.44,153.0,153.27,38.51897438,,0.0,1.0
210,2019-01-03 05:00:00,153.27,154.25,153.22,154.0,345.151042,,0.0,1.0
211,2019-01-03 05:15:00,154.0,154.0,151.92,152.45,71.025766,,0.0,1.0
212,2019-01-03 05:30:00,152.45,152.54,151.69,151.69,431.10928465,,0.0,1.0
213,2019-01-03 05:45:00,151.69,152.93,151.69,152.93,232.83295098,,0.0,1.0
214,2019-01-03 06:00:00,152.93,153.34,152.9,153.0,105.53200141,,0.0,1.0
215,2019-01-03 06:15:00,153.0,153.35,152.68,152.68,61.896555,,0.0,1.0
216,2019-01-03 06:30:00,152.68,153.04,152.35,152.35,16.659061,,0.0,1.0
217,2019-01-03 06:45:00,152.35,153.06,152.35,153.06,8.961052859999999,,0.0,1.0
218,2019-01-03 07:00:00,153.06,153.06,152.74,152.78,7.214581900000001,,0.0,1.0
219,2019-01-03 07:15:00,152.78,152.78,152.42,152.42,20.0,,0.0,1.0
220,2019-01-03 07:30:00,152.42,152.97,152.42,152.97,35.3429866,,0.0,1.0
221,2019-01-03 07:45:00,152.97,153.05,152.65,152.65,1.36350627,,0.0,1.0
222,2019-01-03 08:00:00,152.65,152.65,152.19,152.19,26.993649,,0.0,1.0
223,2019-01-03 08:15:00,152.19,152.19,150.97,151.56,276.079809,,0.0,1.0
224,2019-01-03 08:30:00,151.56,151.56,150.78,150.78,20.174812,,0.0,1.0
225,2019-01-03 08:45:00,150.78,150.78,148.66,149.23,1046.7088,,0.0,1.0
226,2019-01-03 09:00:00,149.23,149.75,149.0,149.75,100.444446,,0.0,1.0
227,2019-01-03 09:15:00,149.75,149.75,148.63,149.28,518.3270533,,0.0,1.0
228,2019-01-03 09:30:00,149.28,149.28,147.27,147.97,358.801259,,0.0,1.0
229,2019-01-03 09:45:00,147.97,148.11,147.83,147.83,13.4118,,0.0,1.0
230,2019-01-03 10:00:00,147.83,149.49,147.83,149.16,240.188053,,0.0,1.0
231,2019-01-03 10:15:00,149.16,149.76,149.02,149.36,246.143739,,0.0,1.0
232,2019-01-03 10:30:00,149.36,149.48,149.01,149.18,98.100966,,0.0,1.0
233,2019-01-03 10:45:00,149.18,149.4,149.18,149.4,4.93,,0.0,1.0
234,2019-01-03 11:00:00,149.4,149.4,148.0,148.07,424.5129367,,0.0,1.0
235,2019-01-03 11:15:00,148.07,148.21,146.67,147.69,14.87663089,,0.0,1.0
236,2019-01-03 11:30:00,147.69,147.69,146.12,146.48,897.64731,,0.0,1.0
237,2019-01-03 11:45:00,146.48,148.21,146.26,147.61,187.547262,,0.0,1.0
238,2019-01-03 12:00:00,147.61,148.51,147.61,148.23,126.37399699,,0.0,1.0
239,2019-01-03 12:15:00,148.23,148.44,147.84,148.24,78.739545,,0.0,1.0
240,2019-01-03 12:30:00,148.24,148.24,147.48,147.98,37.799571,,0.0,1.0
241,2019-01-03 12:45:00,147.98,150.01,147.98,149.52,793.70179089,,0.0,1.0
242,2019-01-03 13:00:00,149.52,150.07,149.21,149.53,66.3569485,,0.0,1.0
243,2019-01-03 13:15:00,149.53,149.53,148.86,149.22,101.780217,,0.0,1.0
244,2019-01-03 13:30:00,149.22,149.77,149.22,149.34,10.68210317,,0.0,1.0
245,2019-01-03 13:45:00,149.34,149.45,148.51,149.45,103.075194,,0.0,1.0
246,2019-01-03 14:00:00,149.45,149.45,149.23,149.23,3.123416,,0.0,1.0
247,2019-01-03 14:15:00,149.23,149.23,148.56,148.85,173.84547122,,0.0,1.0
248,2019-01-03 14:30:00,148.85,149.72,148.85,149.59,219.94690247,,0.0,1.0
249,2019-01-03 14:45:00,149.59,149.59,147.94,148.03,171.11859155,,0.0,1.0
250,2019-01-03 15:00:00,148.03,149.04,147.55,148.86,1103.51201585,,0.0,1.0
251,2019-01-03 15:15:00,148.86,149.47,148.86,149.27,148.40783454,,0.0,1.0
252,2019-01-03 15:30:00,149.27,149.27,148.49,148.5,44.861396,,0.0,1.0
253,2019-01-03 15:45:00,148.5,149.3,148.5,149.16,50.92954497,,0.0,1.0
254,2019-01-03 16:00:00,149.16,149.44,148.15,148.29,55.680099000000006,,0.0,1.0
255,2019-01-03 16:15:00,148.29,148.29,145.75,146.54,1305.02374834,,0.0,1.0
256,2019-01-03 16:30:00,146.54,147.11,146.5,146.68,110.220809,,0.0,1.0
257,2019-01-03 16:45:00,146.68,146.68,144.78,145.34,445.371607,,0.0,1.0
258,2019-01-03 17:00:00,145.34,145.72,144.48,144.97,550.39176547,,0.0,1.0
259,2019-01-03 17:15:00,144.97,146.44,144.95,146.32,1131.37113131,,0.0,1.0
260,2019-01-03 17:30:00,146.32,146.56,146.11,146.36,122.279121,,0.0,1.0
261,2019-01-03 17:45:00,146.36,146.36,146.0,146.02,127.995215,,0.0,1.0
262,2019-01-03 18:00:00,146.02,146.08,144.94,145.42,247.9253814,,0.0,1.0
263,2019-01-03 18:15:00,145.42,145.99,144.62,144.64,681.01500557,,0.0,1.0
264,2019-01-03 18:30:00,144.64,145.6,144.64,145.43,570.03403786,,0.0,1.0
265,2019-01-03 18:45:00,145.43,145.56,145.23,145.48,122.97096396,,0.0,1.0
266,2019-01-03 19:00:00,145.48,146.51,145.48,146.51,319.34660333,,0.0,1.0
267,2019-01-03 19:15:00,146.51,146.51,145.51,146.23,348.95612100000005,,0.0,1.0
268,2019-01-03 19:30:00,146.23,146.23,145.9,145.95,43.491911,,0.0,1.0
269,2019-01-03 19:45:00,145.95,146.37,145.95,146.37,72.19217026999999,,0.0,1.0
270,2019-01-03 20:00:00,146.37,147.37,146.37,146.98,250.78581725000004,,0.0,1.0
271,2019-01-03 20:15:00,146.98,147.86,146.98,147.81,46.020292,,0.0,1.0
272,2019-01-03 20:30:00,147.81,147.81,147.2,147.24,207.42186716,,0.0,1.0
273,2019-01-03 20:45:00,147.24,148.72,147.24,148.62,113.47824818,,0.0,1.0
274,2019-01-03 21:00:00,148.62,148.62,148.12,148.42,116.09009907,,0.0,1.0
275,2019-01-03 21:15:00,148.42,148.47,147.97,147.97,16.56201517,,0.0,1.0
276,2019-01-03 21:30:00,147.97,148.0,147.22,147.22,324.007272,,0.0,1.0
277,2019-01-03 21:45:00,147.22,148.19,147.03,148.19,22.745292,,0.0,1.0
278,2019-01-03 22:00:00,148.19,148.19,146.84,147.64,274.61346778,,0.0,1.0
279,2019-01-03 22:15:00,147.64,148.0,147.36,147.85,152.19404556,,0.0,1.0
280,2019-01-03 22:30:00,147.85,148.0,147.78,148.0,132.79309846,,0.0,1.0
281,2019-01-03 22:45:00,148.0,148.63,148.0,148.63,70.572984,,0.0,1.0
282,2019-01-03 23:00:00,148.63,148.91,147.55,147.75,44.46175273,,0.0,1.0
283,2019-01-03 23:15:00,147.75,147.75,146.71,147.52,46.86527400000001,,0.0,1.0
284,2019-01-03 23:30:00,147.52,147.52,146.47,146.71,7.317399,,0.0,1.0
285,2019-01-03 23:45:00,146.71,147.35,146.68,147.07,34.436098,,0.0,1.0
286,2019-01-04 00:00:00,147.07,147.16,145.11,145.92,123.367253,,0.0,1.0
287,2019-01-04 00:15:00,145.92,146.01,145.27,145.94,133.261628,,0.0,1.0
288,2019-01-04 00:30:00,145.94,146.56,145.47,146.56,73.04437899999999,,0.0,1.0
289,2019-01-04 00:45:00,146.56,146.82,146.0,146.82,724.13623452,,0.0,1.0
290,2019-01-04 01:00:00,146.82,147.91,146.8,147.77,111.86919593,,0.0,1.0
291,2019-01-04 01:15:00,147.77,148.08,147.77,147.81,20.96803231,,0.0,1.0
292,2019-01-04 01:30:00,147.81,148.43,147.75,148.33,35.10049956,,0.0,1.0
293,2019-01-04 01:45:00,148.33,148.82,148.22,148.4,26.03345348,,0.0,1.0
294,2019-01-04 02:00:00,148.4,148.4,147.75,147.75,40.515362120000006,,0.0,1.0
295,2019-01-04 02:15:00,147.75,147.75,146.98,147.4,22.180099,,0.0,1.0
296,2019-01-04 02:30:00,147.4,147.87,147.31,147.87,29.151196,,0.0,1.0
297,2019-01-04 02:45:00,147.87,147.87,147.35,147.58,3.540693,,0.0,1.0
298,2019-01-04 03:00:00,147.58,147.63,147.19,147.23,19.134455000000003,,0.0,1.0
299,2019-01-04 03:15:00,147.23,147.68,147.23,147.64,12.098614,,0.0,1.0
300,2019-01-04 03:30:00,147.64,149.17,147.64,148.84,153.51069075,,0.0,1.0
301,2019-01-04 03:45:00,148.84,151.52,148.84,151.52,623.94079964,,0.0,1.0
302,2019-01-04 04:00:00,151.52,152.42,151.41,151.41,96.520642,,0.0,1.0
303,2019-01-04 04:15:00,151.41,152.04,150.72,150.85,1281.741061,,0.0,1.0
